2011JUL2915 09.16 09.18 09.20 09.22 09.24 09.26 09.28 09.30 09.32 09.34 09.36 09.38 09.40 09.42 09.44 09.46 09.48 09.50 09.52 09.54 09.56 09.58 09.60 09.62 09.64 09.66 09.68 09.70 09.72 09.74 09.76
47.70 1.599 -3.32 1.770 -4.07 1.542 -3.70 1.108 -3.20 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.68 0.001 0.001 0.001 0.001 1.268 -3.90 1.276 -3.25 1.182 -2.15 0.992 -1.80 0.892 -1.86 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.66 1.128 -3.32 0.684 -3.51 0.279 -2.94 0.010 -2.04 -0.14 -0.99 -0.14 -0.51 -0.07 -0.52 0.052 -0.81 0.199 -1.01 0.130 -0.29 -0.03 0.694 -0.13 0.792 -0.14 0.778 -0.11 0.749 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.64 0.001 0.001 0.001 0.001 -0.20 -2.06 -0.76 -1.23 -0.94 -0.62 -0.52 -0.39 -0.16 -0.32 0.151 -0.30 0.266 -0.02 0.087 0.348 -0.24 0.716 -0.52 0.838 -0.61 0.887 -0.56 0.921 -0.37 1.027 -0.16 1.022 -0.00 0.948 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.62 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.70 -0.83 -0.61 -0.71 -0.37 -0.64 -0.04 -0.53 0.102 -0.00 0.048 0.387 -0.12 0.644 -0.31 0.638 -0.43 0.652 -0.51 0.692 -0.59 0.802 -0.48 0.850 -0.28 0.848 -0.04 0.758 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.60 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.42 -0.89 -0.31 -0.38 -0.26 -0.00 -0.28 0.245 -0.46 0.285 -0.60 0.362 -0.71 0.460 -0.74 0.574 -0.68 0.631 -0.56 0.650 -0.32 0.626 -0.15 0.667 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.58 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.48 -0.46 -0.50 -0.23 -0.65 0.030 -0.80 0.201 -0.92 0.314 -0.91 0.418 -0.84 0.461 -0.74 0.482 -0.67 0.536 -0.72 0.697 -0.80 0.911 -0.82 1.156 -0.74 1.183 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.56 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.81 -0.42 -0.97 -0.09 -1.08 0.064 -1.14 0.134 -1.08 0.253 -1.01 0.361 -0.95 0.469 -0.95 0.595 -1.04 0.743 -1.18 0.886 -1.36 0.982 -1.36 1.007 -1.20 1.015 -0.81 1.042 -0.46 1.109 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.54 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -1.23 -0.17 -1.28 0.029 -1.34 0.186 -1.36 0.314 -1.33 0.454 -1.26 0.590 -1.20 0.682 -1.18 0.732 -1.20 0.765 -1.29 0.806 -1.35 0.862 -1.37 0.917 -1.28 0.947 -1.03 0.986 -0.68 1.042 -0.22 1.130 0.110 1.205 0.001 0.001 0.001 0.001 
47.52 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -1.57 0.107 -1.70 0.419 -1.75 0.700 -1.67 0.760 -1.51 0.706 -1.35 0.681 -1.29 0.666 -1.29 0.665 -1.38 0.696 -1.42 0.731 -1.42 0.758 -1.31 0.758 -1.10 0.670 -0.84 0.567 -0.54 0.497 -0.29 0.643 -0.06 0.780 0.001 0.001 
47.50 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -1.71 0.706 -1.62 0.739 -1.49 0.637 -1.34 0.415 -1.29 0.323 -1.29 0.304 -1.36 0.335 -1.38 0.298 -1.35 0.254 -1.19 0.269 -0.96 0.202 -0.74 0.113 -0.64 0.030 0.001 0.001 0.001 0.001 0.001 0.001 
47.48 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -1.30 0.187 -1.06 0.160 -0.91 -0.10 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
 
2011JUL2917 09.16 09.18 09.20 09.22 09.24 09.26 09.28 09.30 09.32 09.34 09.36 09.38 09.40 09.42 09.44 09.46 09.48 09.50 09.52 09.54 09.56 09.58 09.60 09.62 09.64 09.66 09.68 09.70 09.72 09.74 09.76
47.70 1.313 -0.96 1.241 -1.61 1.197 -2.06 1.072 -2.10 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.68 0.001 0.001 0.001 0.001 1.393 -2.01 1.508 -2.39 1.600 -2.47 1.423 -2.53 1.204 -2.21 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.66 2.175 -1.02 2.009 -1.13 2.026 -1.78 2.061 -2.26 2.088 -2.62 1.974 -2.86 1.767 -2.63 1.518 -2.16 1.345 -1.89 1.165 -1.72 0.987 -1.53 0.840 -1.03 0.780 -0.57 0.723 -0.18 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.64 0.001 0.001 0.001 0.001 1.875 -1.57 2.128 -1.95 2.374 -2.31 2.397 -2.79 2.278 -2.84 2.044 -2.66 1.650 -2.72 1.184 -2.03 0.738 -1.02 0.592 -0.40 0.564 -0.03 0.512 0.229 0.141 0.533 0.006 0.847 0.038 1.017 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.62 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.556 -1.93 1.918 -2.48 2.298 -2.66 2.575 -2.63 1.993 -2.80 1.249 -1.77 0.539 -0.26 0.542 0.106 0.524 0.260 0.401 0.349 -0.12 0.620 -0.33 0.843 -0.29 0.983 0.210 0.904 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.60 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.633 -2.25 1.288 -2.03 0.835 -1.04 0.396 0.255 0.430 0.713 0.451 0.867 0.371 0.891 -0.15 1.051 -0.51 1.167 -0.65 1.249 -0.19 1.276 0.213 1.144 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.58 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.265 -0.66 -0.11 0.523 0.000 1.166 0.132 1.486 0.203 1.617 -0.07 1.678 -0.39 1.598 -0.61 1.497 -0.39 1.583 0.020 1.612 0.450 1.610 0.698 1.571 0.683 1.202 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.56 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.74 0.649 -0.51 1.270 -0.29 1.669 -0.12 1.911 -0.11 1.971 -0.26 1.882 -0.44 1.746 -0.43 1.714 -0.10 1.830 0.335 1.982 0.728 2.052 1.023 1.918 1.191 1.661 1.089 1.250 0.766 0.701 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.54 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.91 0.942 -0.64 1.321 -0.42 1.658 -0.27 1.800 -0.26 1.833 -0.34 1.800 -0.44 1.716 -0.27 1.783 0.059 1.927 0.538 2.113 1.001 2.204 1.401 2.207 1.634 2.051 1.483 1.658 1.188 1.189 0.815 0.697 0.558 0.343 0.001 0.001 0.001 0.001 
47.52 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.87 0.835 -0.67 1.170 -0.46 1.436 -0.31 1.608 -0.22 1.697 -0.29 1.626 -0.27 1.637 -0.14 1.705 0.222 1.848 0.730 1.962 1.261 2.036 1.709 2.025 1.806 1.975 1.702 1.740 1.364 1.070 1.043 0.679 0.845 0.391 0.001 0.001 
47.50 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.60 1.107 -0.36 1.314 -0.15 1.486 -0.08 1.390 -0.09 1.364 -0.08 1.374 0.099 1.392 0.518 1.447 1.014 1.506 1.471 1.539 1.635 1.576 1.612 1.465 1.343 0.970 0.001 0.001 0.001 0.001 0.001 0.001 
47.48 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 -0.41 0.974 -0.15 0.980 0.074 0.899 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
 
2011JUL2918 09.16 09.18 09.20 09.22 09.24 09.26 09.28 09.30 09.32 09.34 09.36 09.38 09.40 09.42 09.44 09.46 09.48 09.50 09.52 09.54 09.56 09.58 09.60 09.62 09.64 09.66 09.68 09.70 09.72 09.74 09.76
47.70 1.308 0.244 1.528 0.337 1.559 0.087 1.431 -0.14 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.68 0.001 0.001 0.001 0.001 1.765 0.084 1.954 0.038 2.090 -0.13 2.022 -0.42 1.813 -0.52 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.66 1.573 -0.21 1.820 -0.08 2.203 0.087 2.468 0.170 2.634 0.163 2.653 -0.11 2.592 -0.38 2.473 -0.59 2.286 -0.55 2.201 -0.31 2.174 -0.01 2.172 0.065 1.903 0.229 1.504 0.507 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.64 0.001 0.001 0.001 0.001 1.694 0.152 2.173 0.196 2.607 0.205 2.770 0.051 2.820 -0.22 2.769 -0.54 2.515 -0.60 2.323 -0.35 2.192 -0.01 2.204 -0.05 2.065 0.305 1.841 0.899 1.560 1.638 1.287 1.647 1.003 1.364 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.62 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.802 0.170 2.176 0.115 2.457 -0.05 2.628 -0.28 2.444 -0.39 2.271 -0.37 2.116 -0.29 2.026 -0.31 1.855 0.278 1.677 1.122 1.652 1.683 1.600 1.716 1.457 1.495 1.023 1.158 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.60 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.618 -0.03 1.664 -0.05 1.845 -0.31 2.068 -0.65 2.041 -0.50 1.873 0.201 1.669 1.072 1.641 1.388 1.695 1.446 1.709 1.372 1.433 1.226 1.034 0.913 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.58 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.453 -0.38 1.769 -0.73 1.929 -0.36 1.884 0.255 1.742 0.910 1.685 1.118 1.676 1.187 1.674 1.198 1.610 1.232 1.462 0.981 1.242 0.676 0.888 0.564 0.564 0.428 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.56 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.374 -0.52 1.636 -0.06 1.782 0.444 1.835 0.912 1.737 1.080 1.668 1.154 1.632 1.182 1.676 1.210 1.621 1.125 1.463 0.991 1.090 0.840 0.747 0.514 0.407 0.226 0.049 0.216 -0.22 0.109 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.54 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.644 0.145 1.845 0.606 2.016 1.136 1.978 1.356 1.906 1.315 1.829 1.152 1.805 1.043 1.749 1.043 1.645 1.090 1.417 1.139 1.056 0.873 0.662 0.530 0.305 0.286 0.152 0.128 0.095 -0.01 0.127 -0.20 0.055 -0.33 0.001 0.001 0.001 0.001 
47.52 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 2.168 0.864 2.393 1.239 2.504 1.469 2.502 1.419 2.415 1.188 2.211 0.798 1.924 0.717 1.635 0.829 1.484 1.140 1.281 1.152 1.020 1.023 0.647 0.806 0.460 0.789 0.352 0.741 0.299 0.463 0.308 0.200 0.367 0.033 0.001 0.001 
47.50 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 2.563 1.290 2.551 1.438 2.511 1.469 2.346 0.924 2.005 0.637 1.617 0.553 1.369 0.797 1.180 1.019 0.967 1.214 0.606 1.345 0.433 1.507 0.306 1.573 0.143 1.367 0.001 0.001 0.001 0.001 0.001 0.001 
47.48 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 1.580 1.462 1.569 1.564 1.464 1.159 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
 
2011JUL2919 09.16 09.18 09.20 09.22 09.24 09.26 09.28 09.30 09.32 09.34 09.36 09.38 09.40 09.42 09.44 09.46 09.48 09.50 09.52 09.54 09.56 09.58 09.60 09.62 09.64 09.66 09.68 09.70 09.72 09.74 09.76
47.70 1.693 0.324 2.029 0.481 2.097 0.361 1.882 0.227 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.68 0.001 0.001 0.001 0.001 2.078 0.247 2.409 0.169 2.703 0.022 2.684 -0.05 2.343 0.036 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.66 1.822 0.044 2.158 0.124 2.623 0.168 3.005 0.152 3.298 0.104 3.368 0.109 3.365 0.118 3.316 0.131 3.217 0.161 3.057 0.207 2.842 0.222 2.529 0.050 2.131 -0.08 1.751 -0.19 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
47.64 0.001 0.001 0.001 0.001 1.956 0.273 2.396 0.275 2.811 0.274 3.056 0.246 3.231 0.189 3.341 0.134 3.310 0.211 3.226 0.329 3.120 0.438 3.043 0.388 3.054 0.223 3.077 0.007 2.967 -0.19 2.562 -0.30 2.035 -0.30 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
